hit_name,qseqid,pident,db,taxon_name
BMBM-0604;BMBM-0109,1_1104_12440_3374_lib_ATTGGC_tag_AGTCAT,99.678,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_2110_24822_9399_lib_ATTGGC_tag_AGTCAT,99.681,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1119_22616_25080_lib_ATTGGC_tag_AGTCAT,99.035,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1115_16364_7212_lib_ATTGGC_tag_AGTGTA,99.678,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1103_26248_13882_lib_ATTGGC_tag_ATCGAC,99.042,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1101_17826_10593_lib_CACTGT_tag_ATAGCA,99.678,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1111_16684_22688_lib_CACTGT_tag_ATAGCA,99.359,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_2108_11795_3865_lib_GATCTG_tag_AGTCAT,99.678,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1106_16288_5852_lib_GGAACT_tag_AGTCAT,99.361,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_2113_27034_18920_lib_GGAACT_tag_AGACGC,99.679,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1101_5056_16816_lib_ATTGGC_tag_AGTCAT,99.681,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1103_9489_14515_lib_GGAACT_tag_AGTCAT,98.392,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_2110_7531_15717_lib_GGAACT_tag_ATGTCG,99.679,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1108_19783_5915_lib_GGAACT_tag_ATGTCG,99.357,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_2105_28297_15440_lib_GGACGG_tag_ATGTCG,99.679,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_2115_11890_23267_lib_TGGTCA_tag_ACAGTC,99.679,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1101_10633_14321_lib_TGGTCA_tag_ACGTAT,99.681,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1119_15921_1899_lib_TGGTCA_tag_ACGTAT,98.714,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1107_17884_9167_lib_GGAACT_tag_AGTCAT,99.681,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109,1_1111_9664_14627_lib_CACTGT_tag_ATAGCA,99.681,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0604;BMBM-0109;BMBM-0105,1_1101_26959_19543_lib_ATTGGC_tag_AGTGTA,99.681,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0605,1_1104_22009_12933_lib_CACTGT_tag_ACGTAT,100,local,Arctonoe_vittata
BMBM-0609,1_1106_9574_9232_lib_GATCTG_tag_ACTAGC,100,local,Arctonoe_pulchra
BMBM-0611,1_1106_25945_9519_lib_ATTGGC_tag_AGTGTA,99.357,local,Halosydna_brevisetosa_B
BMBM-0611,1_1119_23691_11901_lib_ATTGGC_tag_AGTGTA,99.681,local,Halosydna_brevisetosa_B
BMBM-0611,1_1102_28362_9745_lib_ATTGGC_tag_ATCGAC,99.681,local,Halosydna_brevisetosa_B
BMBM-0611,1_2118_3974_13237_lib_CACTGT_tag_AGTGTA,100,local,Halosydna_brevisetosa_B
BMBM-0611,1_1101_10528_2385_lib_CACTGT_tag_ATAGCA,99.681,local,Halosydna_brevisetosa_B
BMBM-0611,1_1102_11413_15248_lib_CACTGT_tag_ATAGCA,100,local,Halosydna_brevisetosa_B
BMBM-0611,1_2111_14340_23564_lib_CACTGT_tag_AGTGTA,100,local,Halosydna_brevisetosa_B
BMBM-0611;BMBM-0604;BMBM-0109,1_1109_15462_24184_lib_ATTGGC_tag_AGTCAT,99.042,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0611;BMBM-0604;BMBM-0109,1_2118_25077_12785_lib_CACTGT_tag_ATAGCA,99.359,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0611;BMBM-0604;BMBM-0109,1_2119_10103_1779_lib_TACAAG_tag_AGTCAT,99.042,local,Halosydna_brevisetosa_B;Halosydna_brevisetosa_B;Halosydna_brevisetosa_B
BMBM-0624,1_1113_26314_9694_lib_ACATCG_tag_AGACGC,100,local,Harmothoe_sp_FHL-1
BMBM-0628;BMBM-0623;BMBM-0620,1_1102_13123_13709_lib_TGACAT_tag_ACGTAT,99.681,local,Enipo_sp_FHL-1;Enipo_sp_FHL-1;Enipo_sp_FHL-1
BMBM-0628;BMBM-0623;BMBM-0620,1_1113_14290_16064_lib_TGACAT_tag_ACGTAT,98.403,local,Enipo_sp_FHL-1;Enipo_sp_FHL-1;Enipo_sp_FHL-1
BMBM-0628;BMBM-0623;BMBM-0620,1_1107_5026_16750_lib_TGACAT_tag_ATCGAC,99.361,local,Enipo_sp_FHL-1;Enipo_sp_FHL-1;Enipo_sp_FHL-1
BMBM-0638,1_2108_20359_11448_lib_ATTGGC_tag_ATCGAC,99.361,local,Naineris
BMBM-0638,1_1112_14474_11809_lib_GATCTG_tag_ATCGAC,99.361,local,Naineris
BMBM-0638,1_2110_13760_11034_lib_GATCTG_tag_AGACGC,99.042,local,Naineris
BMBM-0638,1_1112_19575_14521_lib_GATCTG_tag_AGACGC,99.042,local,Naineris
BMBM-0638,1_1116_10218_3561_lib_GATCTG_tag_ATCGAC,99.361,local,Naineris
BMBM-0638,1_2108_12236_22599_lib_GATCTG_tag_ACAGTC,99.681,local,Naineris
BMBM-0638,1_1106_24566_6409_lib_GGACGG_tag_AGACGC,99.361,local,Naineris
BMBM-0638,1_1102_16842_4045_lib_GATCTG_tag_ACAGTC,100,local,Naineris
BMBM-0751,1_1101_17295_9942_lib_GGACGG_tag_AGTCAT,98.403,local,Hyperoche_medusarum
BMBM-0751,1_1101_26531_13381_lib_TGACAT_tag_AGTCAT,100,local,Hyperoche_medusarum
BMBM-0765,1_1113_18632_22199_lib_TGACAT_tag_ACAGTC,100,local,Thyone_benti
BMBM-0765,1_1113_3478_15724_lib_TGACAT_tag_ACAGTC,99.681,local,Thyone_benti
BMBM-0771,1_2115_16347_17642_lib_CACTGT_tag_ATCGAC,100,local,Humilaria_kennerleyi
BMBM-0771,1_2102_13607_16216_lib_ACATCG_tag_ATCGAC,99.681,local,Humilaria_kennerleyi
BMBM-0771,1_1115_11549_18291_lib_ACATCG_tag_ATGTCG,100,local,Humilaria_kennerleyi
BMBM-0771,1_1116_13244_20798_lib_CACTGT_tag_ATAGCA,100,local,Humilaria_kennerleyi
BMBM-0771,1_1117_10753_6398_lib_GATCTG_tag_ACGTAT,99.679,local,Humilaria_kennerleyi
BMBM-0771,1_2101_12058_21041_lib_GATCTG_tag_ACGTAT,99.678,local,Humilaria_kennerleyi
BMBM-0778,1_2109_27865_15097_lib_ATTGGC_tag_ATAGCA,100,local,Compsomyax_subdiaphana
BMBM-0780,1_1103_15640_24311_lib_ACATCG_tag_ATCGAC,97.444,local,Acila_castrensis
BMBM-0780,1_1115_14622_6649_lib_ACATCG_tag_ATCGAC,98.722,local,Acila_castrensis
BMBM-0780,1_1109_5868_13249_lib_ACATCG_tag_ATCGAC,97.756,local,Acila_castrensis
BMBM-0780,1_1101_8003_18918_lib_TACAAG_tag_AGTCAT,99.681,local,Acila_castrensis
BMBM-0782,1_2102_24070_15550_lib_GATCTG_tag_ACGTAT,100,local,Macoma
BMBM-0782,1_1104_22478_7673_lib_GATCTG_tag_ACGTAT,100,local,Macoma
BMBM-0782,1_1113_28815_9270_lib_GGAACT_tag_AGTCAT,99.643,local,Macoma
BMBM-0782,1_2113_13625_19341_lib_GATCTG_tag_ACGTAT,99.643,local,Macoma
BMBM-0783,1_1118_15943_11234_lib_ACATCG_tag_ACGTAT,100,local,Modiolus_modiolus
BMBM-0783,1_1110_15472_11536_lib_ATTGGC_tag_ATGTCG,100,local,Modiolus_modiolus
BMBM-0783,1_1101_10434_7298_lib_CACTGT_tag_ATGTCG,99.64,local,Modiolus_modiolus
BMBM-0783,1_2118_16960_16655_lib_TGGTCA_tag_AGTCAT,99.642,local,Modiolus_modiolus
BMBM-0783,1_1103_7125_12850_lib_CACTGT_tag_ATGTCG,100,local,Modiolus_modiolus
BMBM-0783,1_1101_10123_20197_lib_CACTGT_tag_ATGTCG,99.642,local,Modiolus_modiolus
BMBM-0783,1_1103_19524_24142_lib_CACTGT_tag_ATGTCG,99.638,local,Modiolus_modiolus
BMBM-0783,1_1115_5308_21005_lib_CACTGT_tag_ATGTCG,99.275,local,Modiolus_modiolus
BMBM-0783,1_1116_15980_23100_lib_CACTGT_tag_ATGTCG,98.917,local,Modiolus_modiolus
BMBM-0783,1_1107_8061_2955_lib_CACTGT_tag_ATGTCG,99.642,local,Modiolus_modiolus
BMBM-0783,1_1105_6043_13163_lib_CACTGT_tag_ATGTCG,99.278,local,Modiolus_modiolus
BMBM-0783,1_2117_6772_17051_lib_CACTGT_tag_ATGTCG,99.278,local,Modiolus_modiolus
BMBM-0783,1_2102_22933_21386_lib_ACATCG_tag_ATGTCG,99.639,local,Modiolus_modiolus
BMBM-0783,1_1104_22146_8570_lib_CACTGT_tag_ATGTCG,99.639,local,Modiolus_modiolus
BMBM-0783,1_1101_10269_11381_lib_CACTGT_tag_ATGTCG,99.639,local,Modiolus_modiolus
BMBM-0783,1_1113_11700_14396_lib_GGAACT_tag_ATGTCG,99.642,local,Modiolus_modiolus
BMBM-0783,1_1101_8195_7473_lib_GGACGG_tag_ACGTAT,99.64,local,Modiolus_modiolus
BMBM-0783,1_1117_18427_9945_lib_CACTGT_tag_ATGTCG,99.283,local,Modiolus_modiolus
BMBM-0783,1_2119_16153_7375_lib_CACTGT_tag_ATGTCG,98.917,local,Modiolus_modiolus
BMBM-0783,1_1113_17245_12568_lib_TGGTCA_tag_AGTCAT,98.925,local,Modiolus_modiolus
BMBM-0783,1_1109_10184_19380_lib_CACTGT_tag_ATGTCG,99.642,local,Modiolus_modiolus
BMBM-0789,1_1101_28036_12534_lib_TTGACT_tag_ACTAGC,98.582,local,Costazia_robertsoniae
BMBM-0790,1_1102_19106_13660_lib_TTGACT_tag_ACTAGC,99.681,local,Ericthonius_rubricornis
BMBM-0802,1_1103_17426_15789_lib_CACTGT_tag_AGTCAT,98.413,local,Crisia_pugeti
BMBM-0803,1_1107_16959_15007_lib_ATTGGC_tag_ACGTAT,100,local,Dendrobeania_lichenoides
BMBM-0803,1_1104_24079_18384_lib_ATTGGC_tag_ACTAGC,98.722,local,Dendrobeania_lichenoides
BMBM-0803,1_2109_15422_11408_lib_ATTGGC_tag_AGCTAG,98.403,local,Dendrobeania_lichenoides
BMBM-0803,1_2114_11580_18204_lib_CACTGT_tag_ATAGCA,98.403,local,Dendrobeania_lichenoides
BMBM-0803,1_1109_22970_8779_lib_ATTGGC_tag_AGTCAT,99.681,local,Dendrobeania_lichenoides
BMBM-0803,1_1102_7374_9166_lib_CACTGT_tag_AGCTAG,98.722,local,Dendrobeania_lichenoides
BMBM-0803,1_1104_17537_13084_lib_TTGACT_tag_AGCTAG,97.444,local,Dendrobeania_lichenoides
BMBM-0803,1_1112_19466_1988_lib_ATTGGC_tag_AGCTAG,99.681,local,Dendrobeania_lichenoides
BMBM-0803,1_1119_1816_13680_lib_TGGTCA_tag_ACTAGC,98.722,local,Dendrobeania_lichenoides
BMBM-0805,1_1102_12307_11033_lib_ATTGGC_tag_AGTGTA,100,local,Lottia
BMBM-0805,1_1103_26201_8069_lib_ATTGGC_tag_ATAGCA,99.681,local,Lottia
BMBM-0805,1_2118_20280_3608_lib_TTGACT_tag_AGTCAT,100,local,Lottia
BMBM-0814,1_1111_4498_14124_lib_ATTGGC_tag_ACAGTC,99.355,local,Crisia_occidentalis
BMBM-0814,1_1106_11298_6798_lib_ATTGGC_tag_AGTCAT,100,local,Crisia_occidentalis
BMBM-0814,1_1101_12550_13004_lib_TGGTCA_tag_ACGTAT,99.355,local,Crisia_occidentalis
BMBM-0814,1_1119_12380_20258_lib_ATTGGC_tag_ATAGCA,100,local,Crisia_occidentalis
BMBM-0831,1_1101_10961_11625_lib_ATTGGC_tag_ACTAGC,100,local,Aurelia_aurita
BMBM-0831,1_1101_22736_23282_lib_ATTGGC_tag_ACTAGC,98.722,local,Aurelia_aurita
BMBM-0831,1_2109_7707_2213_lib_CACTGT_tag_ATGTCG,99.023,local,Aurelia_aurita
BMBM-0831,1_2118_3014_9503_lib_CACTGT_tag_ATGTCG,98.99,local,Aurelia_aurita
BMBM-0831,1_1103_12642_19410_lib_ATTGGC_tag_ACTAGC,99.361,local,Aurelia_aurita
BMBM-0831,1_2118_15476_12379_lib_ATTGGC_tag_ACTAGC,99.681,local,Aurelia_aurita
BMBM-0831,1_2116_16249_12132_lib_ATTGGC_tag_AGTCAT,98.403,local,Aurelia_aurita
BMBM-0831,1_2105_17615_20423_lib_ATTGGC_tag_ATAGCA,98.722,local,Aurelia_aurita
BMBM-0831,1_1113_20878_16299_lib_ATTGGC_tag_AGCTAG,99.042,local,Aurelia_aurita
BMBM-0831,1_2106_25859_18994_lib_ATTGGC_tag_ATGTCG,99.681,local,Aurelia_aurita
BMBM-0831,1_2119_15070_15748_lib_CACTGT_tag_AGTCAT,98.722,local,Aurelia_aurita
BMBM-0831,1_2101_22100_22934_lib_CACTGT_tag_AGTCAT,99.67,local,Aurelia_aurita
BMBM-0831,1_1115_20920_8327_lib_CACTGT_tag_AGTCAT,98.065,local,Aurelia_aurita
BMBM-0831,1_1110_17921_15227_lib_CACTGT_tag_AGTCAT,99.349,local,Aurelia_aurita
BMBM-0831,1_1109_7272_21663_lib_CACTGT_tag_AGTCAT,99.357,local,Aurelia_aurita
BMBM-0831,1_1103_26194_14176_lib_CACTGT_tag_AGTCAT,98.718,local,Aurelia_aurita
BMBM-0831,1_2102_18957_8147_lib_CACTGT_tag_AGTCAT,98.077,local,Aurelia_aurita
BMBM-0831,1_1115_21626_4437_lib_CACTGT_tag_AGTCAT,99.042,local,Aurelia_aurita
BMBM-0831,1_1108_15991_14070_lib_GGAACT_tag_AGACGC,99.038,local,Aurelia_aurita
BMBM-0831,1_2103_15158_2772_lib_CACTGT_tag_ATAGCA,98.403,local,Aurelia_aurita
BMBM-0831,1_1104_8971_23883_lib_CACTGT_tag_AGTCAT,99.681,local,Aurelia_aurita
BMBM-0831,1_1116_28830_14286_lib_ATTGGC_tag_ACTAGC,99.042,local,Aurelia_aurita
BMBM-0831,1_2118_7100_18937_lib_CACTGT_tag_AGTCAT,99.042,local,Aurelia_aurita
BMBM-0831,1_1105_15249_9738_lib_ATTGGC_tag_ACTAGC,98.403,local,Aurelia_aurita
BMBM-0831,1_1109_19869_14162_lib_CACTGT_tag_ATCGAC,99.023,local,Aurelia_aurita
BMBM-0831,1_2106_24711_11068_lib_CACTGT_tag_ATGTCG,99.038,local,Aurelia_aurita
BMBM-0831,1_1113_18484_10342_lib_CACTGT_tag_ATGTCG,98.722,local,Aurelia_aurita
BMBM-0831,1_1113_10895_10795_lib_CACTGT_tag_ATGTCG,98.722,local,Aurelia_aurita
BMBM-0831,1_1112_7864_22201_lib_GATCTG_tag_ACGTAT,98.403,local,Aurelia_aurita
BMBM-0831,1_1111_19780_4829_lib_GGAACT_tag_AGACGC,98.397,local,Aurelia_aurita
BMBM-0831,1_1110_14412_19806_lib_CACTGT_tag_AGTCAT,99.681,local,Aurelia_aurita
BMBM-0831,1_1111_9151_10282_lib_GGACGG_tag_ACTAGC,99.361,local,Aurelia_aurita
BMBM-0831,1_1102_19479_20136_lib_GGACGG_tag_AGACGC,98.697,local,Aurelia_aurita
BMBM-0831,1_1119_20225_6678_lib_GGAACT_tag_ATAGCA,99.361,local,Aurelia_aurita
BMBM-0831,1_1102_17561_21815_lib_ATTGGC_tag_ACTAGC,98.714,local,Aurelia_aurita
BMBM-0831,1_1115_14656_8897_lib_ATTGGC_tag_ACTAGC,100,local,Aurelia_aurita
BMBM-0831,1_1108_23841_14490_lib_TGACAT_tag_AGTCAT,98.403,local,Aurelia_aurita
BMBM-0831,1_1104_15055_24349_lib_TGACAT_tag_AGTCAT,98.046,local,Aurelia_aurita
BMBM-0831,1_1108_14154_9128_lib_TGACAT_tag_AGTCAT,99.361,local,Aurelia_aurita
BMBM-0831,1_2119_6845_20828_lib_TGACAT_tag_AGTCAT,98.722,local,Aurelia_aurita
BMBM-0831,1_2119_24053_24368_lib_TGACAT_tag_AGTCAT,98.083,local,Aurelia_aurita
BMBM-0831,1_2106_17353_18594_lib_TGACAT_tag_AGTCAT,98.083,local,Aurelia_aurita
BMBM-0831,1_1108_9085_22965_lib_TGACAT_tag_AGTCAT,98.083,local,Aurelia_aurita
BMBM-0831,1_2119_19224_17621_lib_CACTGT_tag_ATCGAC,98.722,local,Aurelia_aurita
BMBM-0831,1_1101_10325_6447_lib_ATTGGC_tag_ACTAGC,99.361,local,Aurelia_aurita
BMBM-0831,1_1105_15022_23414_lib_CACTGT_tag_ATCGAC,98.722,local,Aurelia_aurita
BMBM-0831,1_2119_4662_18592_lib_CACTGT_tag_AGTCAT,98.722,local,Aurelia_aurita
BMBM-0831,1_1108_12997_14633_lib_TGACAT_tag_AGTCAT,99.038,local,Aurelia_aurita
BMBM-0831,1_1112_15154_13151_lib_TTGACT_tag_ATAGCA,98.403,local,Aurelia_aurita
BMBM-0831,1_1109_13346_15610_lib_TTGACT_tag_ATAGCA,98.99,local,Aurelia_aurita
BMBM-0831,1_1118_20197_17677_lib_TTGACT_tag_ATAGCA,97.125,local,Aurelia_aurita
BMBM-0831,1_1114_7063_15533_lib_CACTGT_tag_AGTCAT,98.722,local,Aurelia_aurita
BMBM-0831,1_1105_15936_13474_lib_ATTGGC_tag_ACTAGC,99.681,local,Aurelia_aurita
BMBM-0831,1_1113_25465_20067_lib_ATTGGC_tag_ACTAGC,99.681,local,Aurelia_aurita
BMBM-0833,1_1107_1864_13356_lib_ACATCG_tag_AGCTAG,100,local,Solidobalanus_engbergi
BMBM-0833,1_2113_6885_23332_lib_TGACAT_tag_ACGTAT,98.718,local,Solidobalanus_engbergi
BMBM-0833,1_1106_5642_11477_lib_TGACAT_tag_ACAGTC,99.681,local,Solidobalanus_engbergi
BMBM-0836,1_1101_16038_22774_lib_CACTGT_tag_AGTGTA,99.038,local,Geitodoris_heathi
BMBM-0843,1_2114_8210_11715_lib_TGACAT_tag_ACAGTC,100,local,Scoloplos_acmeceps
BMBM-0843,1_1118_4220_12376_lib_TGACAT_tag_ACGTAT,98.065,local,Scoloplos_acmeceps
BMBM-0844,1_1110_4441_11938_lib_ATTGGC_tag_ACAGTC,100,local,Proceraea_hanssoni
BMBM-0845,1_1106_12840_6157_lib_ACATCG_tag_ACAGTC,100,local,Paleanotus_bellis
BMBM-0845,1_1109_12929_20761_lib_ACATCG_tag_ACGTAT,99.681,local,Paleanotus_bellis
BMBM-0845,1_1108_15844_3551_lib_ACATCG_tag_ACAGTC,99.681,local,Paleanotus_bellis
BMBM-0845,1_1102_12332_23711_lib_ACATCG_tag_ACGTAT,99.681,local,Paleanotus_bellis
BMBM-0845,1_2103_15733_24504_lib_ATTGGC_tag_ACTAGC,99.361,local,Paleanotus_bellis
BMBM-0845,1_2117_16415_24203_lib_CACTGT_tag_AGACGC,98.722,local,Paleanotus_bellis
BMBM-0845,1_1113_15019_7677_lib_ACATCG_tag_ACGTAT,99.681,local,Paleanotus_bellis
BMBM-0845,1_2117_21736_11366_lib_ATTGGC_tag_AGCTAG,99.681,local,Paleanotus_bellis
BMBM-0845,1_1111_13559_6613_lib_ATTGGC_tag_AGCTAG,99.681,local,Paleanotus_bellis
BMBM-0845,1_1111_22318_18332_lib_TACAAG_tag_AGTCAT,100,local,Paleanotus_bellis
BMBM-0845,1_1105_21494_8434_lib_TGGTCA_tag_AGTCAT,98.722,local,Paleanotus_bellis
BMBM-0846,1_1110_10833_15373_lib_ACATCG_tag_ACAGTC,99.679,local,Syllis_elongata
BMBM-0846,1_2105_19621_17176_lib_ACATCG_tag_ACGTAT,99.361,local,Syllis_elongata
BMBM-0846,1_1101_26873_10185_lib_ACATCG_tag_ACTAGC,99.042,local,Syllis_elongata
BMBM-0846,1_1104_24696_14378_lib_ACATCG_tag_ACAGTC,100,local,Syllis_elongata
BMBM-0846,1_1117_29660_13592_lib_ACATCG_tag_AGACGC,98.722,local,Syllis_elongata
BMBM-0846,1_2110_5448_15978_lib_ATTGGC_tag_AGCTAG,99.038,local,Syllis_elongata
BMBM-0846,1_1102_9493_23754_lib_ACATCG_tag_ACAGTC,99.681,local,Syllis_elongata
BMBM-0846,1_1105_12148_23099_lib_ACATCG_tag_AGTGTA,99.042,local,Syllis_elongata
BMBM-0846,1_1101_28607_16525_lib_ACATCG_tag_ATGTCG,99.042,local,Syllis_elongata
BMBM-0846,1_1106_16671_22017_lib_ACATCG_tag_AGACGC,99.681,local,Syllis_elongata
BMBM-0846,1_1103_18826_8958_lib_ACATCG_tag_AGACGC,99.681,local,Syllis_elongata
BMBM-0846,1_1108_25390_17150_lib_ATTGGC_tag_ACAGTC,99.674,local,Syllis_elongata
BMBM-0846,1_1117_2880_18167_lib_CACTGT_tag_AGCTAG,100,local,Syllis_elongata
BMBM-0846,1_1104_3628_16288_lib_ATTGGC_tag_AGCTAG,100,local,Syllis_elongata
BMBM-0846,1_1119_20155_10741_lib_ATTGGC_tag_AGCTAG,98.718,local,Syllis_elongata
BMBM-0846,1_2108_7531_13436_lib_ATTGGC_tag_AGCTAG,100,local,Syllis_elongata
BMBM-0846,1_1113_10491_8709_lib_ACATCG_tag_ATCGAC,99.681,local,Syllis_elongata
BMBM-0846,1_1101_17526_3085_lib_ACATCG_tag_AGACGC,99.681,local,Syllis_elongata
BMBM-0846,1_2118_9372_21647_lib_CACTGT_tag_AGCTAG,99.678,local,Syllis_elongata
BMBM-0846,1_1108_16852_8095_lib_ACATCG_tag_AGACGC,99.681,local,Syllis_elongata
BMBM-0846,1_2116_3613_12957_lib_ACATCG_tag_AGACGC,99.681,local,Syllis_elongata
BMBM-0846,1_1106_5106_15473_lib_ACATCG_tag_ACGTAT,99.681,local,Syllis_elongata
BMBM-0846,1_2117_17600_10937_lib_CACTGT_tag_AGCTAG,99.349,local,Syllis_elongata
BMBM-0846,1_2109_24287_20574_lib_TGGTCA_tag_ACGTAT,98.403,local,Syllis_elongata
BMBM-0846,1_2108_22364_9221_lib_CACTGT_tag_AGCTAG,99.349,local,Syllis_elongata
BMBM-0847,1_1106_18690_23011_lib_ATTGGC_tag_AGTGTA,100,local,Myrianida_flava
BMBM-0847,1_2118_15024_23513_lib_CACTGT_tag_ATAGCA,99.681,local,Myrianida_flava
BMBM-0848,1_1102_7196_20994_lib_ACATCG_tag_ACGTAT,99.361,local,Proceraea_nigropunctata_1
BMBM-0848,1_2104_24348_4704_lib_GGAACT_tag_ATAGCA,99.042,local,Proceraea_nigropunctata_1
BMBM-0848,1_1101_11764_6804_lib_GGAACT_tag_AGTGTA,99.681,local,Proceraea_nigropunctata_1
BMBM-0848,1_1110_16557_2391_lib_TACAAG_tag_AGACGC,99.02,local,Proceraea_nigropunctata_1
BMBM-0848,1_1104_23035_23636_lib_TACAAG_tag_AGACGC,97.712,local,Proceraea_nigropunctata_1
BMBM-0848,1_1114_14637_18673_lib_TACAAG_tag_ATGTCG,97.444,local,Proceraea_nigropunctata_1
BMBM-0848,1_1106_26421_15404_lib_ATTGGC_tag_AGTCAT,99.042,local,Proceraea_nigropunctata_1
BMBM-0849,1_2111_11924_9371_lib_ACATCG_tag_ACAGTC,100,local,Proceraea_nigropunctata_2
BMBM-0849,1_2111_13311_14812_lib_GGAACT_tag_AGACGC,100,local,Proceraea_nigropunctata_2
BMBM-0849,1_2115_25250_19333_lib_ATTGGC_tag_AGCTAG,99.673,local,Proceraea_nigropunctata_2
BMBM-0849,1_1114_23065_21016_lib_ATTGGC_tag_ATAGCA,100,local,Proceraea_nigropunctata_2
BMBM-0849,1_2112_15715_4602_lib_ATTGGC_tag_ATAGCA,99.013,local,Proceraea_nigropunctata_2
BMBM-0849,1_1106_13246_10257_lib_ATTGGC_tag_ATAGCA,100,local,Proceraea_nigropunctata_2
BMBM-0849,1_1119_22761_9460_lib_ATTGGC_tag_ATAGCA,99.672,local,Proceraea_nigropunctata_2
BMBM-0849,1_1105_17575_11071_lib_ATTGGC_tag_ATAGCA,99.357,local,Proceraea_nigropunctata_2
BMBM-0849,1_1104_15159_11171_lib_CACTGT_tag_ACTAGC,99.346,local,Proceraea_nigropunctata_2
BMBM-0849,1_1113_28088_9709_lib_ATTGGC_tag_ATAGCA,99.674,local,Proceraea_nigropunctata_2
BMBM-0849,1_1106_17767_17815_lib_ATTGGC_tag_ATAGCA,100,local,Proceraea_nigropunctata_2
BMBM-0849,1_1106_20048_12608_lib_CACTGT_tag_AGTCAT,98.316,local,Proceraea_nigropunctata_2
BMBM-0849,1_1110_23038_21103_lib_ATTGGC_tag_ATAGCA,100,local,Proceraea_nigropunctata_2
BMBM-0849,1_1110_8603_20653_lib_GGAACT_tag_AGACGC,100,local,Proceraea_nigropunctata_2
BMBM-0849,1_1102_18581_18472_lib_GATCTG_tag_AGCTAG,99.673,local,Proceraea_nigropunctata_2
BMBM-0849,1_1110_9507_14398_lib_GGAACT_tag_AGACGC,100,local,Proceraea_nigropunctata_2
BMBM-0849,1_1107_27206_9623_lib_GGAACT_tag_AGACGC,99.663,local,Proceraea_nigropunctata_2
BMBM-0849,1_1106_23239_19912_lib_GGAACT_tag_AGACGC,98.722,local,Proceraea_nigropunctata_2
BMBM-0849,1_1113_18633_19005_lib_GGAACT_tag_AGACGC,99.677,local,Proceraea_nigropunctata_2
BMBM-0849,1_1105_4232_6830_lib_GGAACT_tag_AGCTAG,99.357,local,Proceraea_nigropunctata_2
BMBM-0849,1_1110_11750_19393_lib_ACATCG_tag_ACAGTC,100,local,Proceraea_nigropunctata_2
BMBM-0849,1_1104_13141_6003_lib_ACATCG_tag_ACGTAT,100,local,Proceraea_nigropunctata_2
BMBM-0849,1_2109_8733_1565_lib_GGACGG_tag_ACTAGC,99.344,local,Proceraea_nigropunctata_2
BMBM-0849,1_1108_27882_8601_lib_GGACGG_tag_ACTAGC,99.677,local,Proceraea_nigropunctata_2
BMBM-0849,1_2101_14143_3593_lib_GGACGG_tag_ATAGCA,99.346,local,Proceraea_nigropunctata_2
BMBM-0849,1_2113_21419_19960_lib_GGACGG_tag_ACTAGC,99.02,local,Proceraea_nigropunctata_2
BMBM-0849,1_2114_8267_12961_lib_TACAAG_tag_AGCTAG,99.672,local,Proceraea_nigropunctata_2
BMBM-0849,1_1103_19860_4612_lib_TACAAG_tag_AGCTAG,99.355,local,Proceraea_nigropunctata_2
